pandas_id,ID,IMG,TROOP,STATION,DATE,location_original,street_number,street_name,cross_street,relation,distance_offset,cdp,landmark,village,borough,township,town,county,VEHICLES STOPPED,FAULTY EQUIPMENT,W/O DRIVERS LICENSE,W/O REG CARD,TRAFFIC VIOLATION,WARNING NOTICES,verbal warnings (where noted),CITATIONS,NOTES,std_address
874,875,3842.0,G,Mcconnellsburg 2350,4/30/2012,Cito Road at Union Church Road,,Cito Road,Union Church Road,,,,,,,Ayr ,,Fulton ,18.0,0,4,5,0,16.0,,0,,"cito road and union church road, fulton county, Pennsylvania"
875,876,3843.0,G,Mcconnellsburg 2350,3/23/2012,SR 475 hustonton Fire Hall,,SR 475,,,,,Hustonton Fire Hall,,,Dublin ,,Fulton ,30.0,1,1,2,0,18.0,,0,,"sr 475, fulton county, Pennsylvania"
876,877,3844.0,G,Mcconnellsburg 2350,5/23/2012,Fulton Drive,,Fulton Drive,,,,,,,,Ayr ,,Fulton ,100.0,3,6,7,0,31.0,,0,,"fulton drive, fulton county, Pennsylvania"
877,878,3856.0,G ,Mcconnellsburg 2350,6/25/2012,SR 475 hustonton Fire Hall,,SR 475,,,,,Hustonton Fire Hall,,,taylor ,,Fulton ,18.0,0,0,1,0,5.0,,0,,"sr 475, fulton county, Pennsylvania"
878,879,3846.0,G,Mcconnellsburg 2350,7/12/1910,Grist Mill Road,,Grist Mill Road,,,,,,,,Dublin ,,Fulton ,30.0,0,3,1,0,16.0,,0,,"grist mill road, fulton county, Pennsylvania"
879,880,3847.0,G,Mcconnellsburg 2350,8/29/2012,Fulton Drive,,Fulton Drive,,,,,,,,Ayr ,,Fulton ,50.0,1,3,3,0,20.0,,0,,"fulton drive, fulton county, Pennsylvania"
880,881,3848.0,G,Mcconnellsburg 2350,9/28/2012,SR 484 and Stoneybreak Road,,SR 484,Stoneybreak Road,,,,,,,Bethel ,,Fulton ,30.0,1,6,2,0,20.0,,0,,"sr 484 and stoneybreak road, fulton county, Pennsylvania"
881,882,3849.0,G,Mcconnellsburg 2350,10/10/2012,SR 475 N Clear Ridge Road,,SR 475,Clear Ridge Road,,,,,,,Dublin ,,Fulton ,22.0,4,1,2,0,13.0,,0,,"sr 475 and clear ridge road, fulton county, Pennsylvania"
882,883,3850.0,G,Mcconnellsburg 2350,11/30/2012,Cito Road at Union Church Road,,Cito Road,Union Church Road,,,,,,,Ayr ,,Fulton ,15.0,1,1,1,0,8.0,,0,,"cito road and union church road, fulton county, Pennsylvania"
883,884,3851.0,G,Rockview,1/18/2011,SR 144 in front of the Boggs Township Building,,Runville Road,,,,,,,,Boggs ,,Centre ,34.0,1,2,1,2,6.0,,0,,"runville road, centre county, Pennsylvania"
884,885,3852.0,G ,Rockview,2/17/2011,SR 144 Runville,,Runville Road,,,,,,,,Boggs ,,Centre ,63.0,0,0,0,0,7.0,,0,,"runville road, centre county, Pennsylvania"
885,886,3853.0,G,Rockview,3/5/2011,Roupsburg Road,,Roupsburg Road,,,,,,,,Spring ,,Centre ,22.0,0,2,1,0,3.0,,2,,"roupsburg road, centre county, Pennsylvania"
886,887,3854.0,G,Rockview,4/10/2011,SR 144 in front of the Boggs Township Building,1270,Runville Road,,,,,Boggs Township Building,,Bellefonte,Boggs ,,Centre ,56.0,1,3,1,1,5.0,,1,,"1270 runville road, bellefonte borough, centre county, Pennsylvania"
887,888,3855.0,G,Rockview,5/29/2011,SR 220 at SR 150,,SR 220,SR 150,,,,,,,Boggs ,,Centre ,127.0,0,4,0,2,6.0,,0,,"sr 220 and sr 150, centre county, Pennsylvania"
888,889,3856.0,G,Rockview,6/18/2011,Eagle Valley Road south of hunter Run Road ,,Eagle Valley Road,Hunter Run Road,south,,,,,,Liberty ,,Centre ,120.0,0,3,3,5,7.0,,5,,"eagle valley road and hunter run road, centre county, Pennsylvania"
889,890,3856.0,G,Rockview,6/23/2011,SR 144,,SR 144,,,,,,,,Snow Shoe Borough,,Centre ,31.0,3,1,2,2,6.0,,2,,"sr 144, centre county, Pennsylvania"
890,891,3857.0,G,Rockview,7/31/2011,Harrison Road near the Vo-Tech,,Harrison Road,,,,,Vo-Tech,,,Spring ,,Centre ,75.0,0,1,0,1,5.0,,3,,"harrison road, centre county, Pennsylvania"
891,892,3858.0,G,Rockview,8/29/2011,SR 144 Runville,,Runville Road,,,,,,,,Boggs ,,Centre ,58.0,0,3,2,0,3.0,,1,,"runville road, centre county, Pennsylvania"
892,893,3858.0,G,Rockview,8/11/2011,SR 26,,SR 26,,,,,,,,"Jacksonville, Marion ",,Centre ,16.0,4,1,2,4,7.0,,4,,"sr 26, centre county, Pennsylvania"
893,894,3859.0,G,Rockview,9/23/2011,SR 144,,SR 144,,,,,,,,Boggs ,,Centre ,27.0,1,3,2,1,5.0,,1,,"sr 144, centre county, Pennsylvania"
894,895,3860.0,G,Rockview,10/15/2011,Slaughterhouse Road,,Slaughterhouse Road,,,,,,,,Spring ,,Centre ,32.0,0,1,0,1,2.0,,0,,"slaughterhouse road, centre county, Pennsylvania"
895,896,3861.0,G,Rockview,11/4/2011,SR 1016  Oviston Monument Road,,SR 1016,Oviston Monument Road,,,,,,,Liberty ,,Centre ,31.0,1,0,2,2,3.0,,2,,"sr 1016 and oviston monument road, centre county, Pennsylvania"
896,897,3862.0,G,Rockview,12/30/2011,SR 144,,SR 144,,,,,,,,Potter ,,Centre ,11.0,11,3,0,5,2.0,,5,,"sr 144, centre county, Pennsylvania"
897,898,3863.0,G,Rockview,1/29/2012,SR 144,,SR 144,,,,,,,,Boggs ,,Centre ,48.0,0,2,1,0,4.0,,0,,"sr 144, centre county, Pennsylvania"
898,899,3864.0,G,Rockview,2/12/2012,SR 0912 near the Confer's store,,SR 912,,,,,Confer's store,,,,,,63.0,0,1,2,0,3.0,,0,,"sr 912, Pennsylvania"
899,900,3865.0,G,Rockview,3/4/2012,Harrison Road,,Harrison Road,,,,,,,,Spring ,,Centre ,54.0,0,0,2,1,1.0,,2,inconsistencies,"harrison road, centre county, Pennsylvania"
900,901,3866.0,G,Rockview,4/18/2012,walnut street,,Walnut Street,,,,,,,,Howard Borough,,,60.0,2,0,2,0,4.0,,0,,"walnut street, howard borough township, Pennsylvania"
901,902,3868.0,G,Rockview,5/13/2012,SR 144 in front of the Boggs Township Building,1270,Runville Road,,,,,Boggs Township Building,,Bellefonte,Boggs ,,Centre ,45.0,0,0,0,0,3.0,,0,,"1270 runville road, bellefonte borough, centre county, Pennsylvania"
902,903,3869.0,G,Rockview,6/16/2012,Harrison Road,,Harrison Road,,,,,,,,Spring ,,Centre ,32.0,1,1,2,0,4.0,,0,inconsistent,"harrison road, centre county, Pennsylvania"
903,904,3870.0,G,Rockview,7/23/2012,walnut street,,Walnut Street,,,,,,,,Howard Borough,,,38.0,2,0,1,0,3.0,,0,,"walnut street, howard borough township, Pennsylvania"
904,905,3871.0,G,Rockview,8/11/2012,"runville Road, near the Bogg Township Building ",,Runville Road,,,,,Boggs Township Building,,,,,,43.0,0,0,0,0,0.0,,0,,"runville road, Pennsylvania"
905,906,3872.0,G,Rockview,9/19/2012,sr 144 Runville Road,,Runville Road,,,,,,,,Boggs ,,Centre ,24.0,1,1,1,0,7.0,,3,,"runville road, centre county, Pennsylvania"
906,907,3873.0,G,Rockview,10/6/2012,"runville Road, near the Bogg Township Building ",1270,Runville Road,,,,,Boggs Township Building,,Bellefonte,Boggs ,,Centre ,43.0,0,0,0,0,4.0,,0,,"1270 runville road, bellefonte borough, centre county, Pennsylvania"
907,908,3784.0,G,Rockview,11/14/2012,between Claren and Snow Shoe on Clarence Road,,Clarence Road,Snow Shoe,,,,,,,,,,37.0,0,0,0,0,2.0,,0,,"clarence road and snow shoe, Pennsylvania"
908,909,3875.0,G,Philipsburg 2380,1/30/2011,Locklomond Road at P.O. Football Stadium,,Locklomond Road,,,,,P.O. Football Stadium,,,Rush ,,Centre ,40.0,0,1,1,0,7.0,,2,,"locklomond road, centre county, Pennsylvania"
909,910,3876.0,G,Philipsburg 2380,3/2/2011,SR 220,,SR 220,,,,,,,,taylor ,,Centre ,25.0,0,1,1,4,6.0,,1,,"sr 220, centre county, Pennsylvania"
910,911,3877.0,G,Philipsburg 2380,4/23/2011,State Route 3040 1/2 mile south of Port Matilda Boroug,,SR 3040,,south,0.5,,,,Port Matilda ,Worth ,,,45.0,0,1,2,4,3.0,,4,,"sr 3040, port matilda borough, worth township, Pennsylvania"
911,912,3878.0,G,Philipsburg 2380,5/16/2011,,,9th street,,,,,,,,Rush ,,Centre ,85.0,0,0,0,4,4.0,,3,,"9th street, centre county, Pennsylvania"
912,913,3879.0,G,Philipsburg 2380,6/18/2011,State Route 3040 1/2 mile south of Port Matilda Boroug,,SR 3040,,south,0.5,,,,Port Matilda ,Worth ,,,55.0,0,4,2,9,6.0,,9,,"sr 3040, port matilda borough, worth township, Pennsylvania"
913,914,3880.0,G,Philipsburg 2380,7/10/2011,State Route 3040 1/2 mile south of Port Matilda Borough,,SR 3040,,south,0.5,,,,Port Matilda ,Worth ,,,40.0,0,0,2,6,4.0,,4,,"sr 3040, port matilda borough, worth township, Pennsylvania"
914,915,3881.0,G,Philipsburg 2380,8/24/2011,9th street,,9th Street,,,,,,,,Rush ,,,55.0,0,0,0,0,1.0,,3,,"9th street, rush township, Pennsylvania"
915,916,3882.0,G,Philipsburg 2380,10/14/2011,School Street / Phillips Street,,School street,Phillips Street,,,,,,,Philipsburg Borough,,Centre ,10.0,0,0,0,3,3.0,,0,,"school street and phillips street, centre county, Pennsylvania"
916,917,3883.0,G,Philipsburg 2380,11/23/2011,,,9th street,,,,,,,,Rush ,,Centre ,30.0,0,0,0,0,0.0,,0,,"9th street, centre county, Pennsylvania"
917,918,3884.0,G,Philipsburg 2380,12/18/2011,,,9th street,,,,,,,,Rush ,,Centre ,60.0,0,2,0,1,3.0,,0,,"9th street, centre county, Pennsylvania"
918,919,3885.0,G,Philipsburg 2380,1/24/2012,,,9th street,,,,,,,,Rush ,,Centre ,40.0,0,2,0,3,5.0,,1,,"9th street, centre county, Pennsylvania"
919,920,3886.0,G,Philipsburg 2380,3/21/2012,,,SR 504,,,,,,,,Rush ,,Centre ,100.0,0,0,0,0,0.0,,3,,"sr 504, centre county, Pennsylvania"
921,922,3888.0,G,Philipsburg 2380,4/17/2012,,,S Eagle Valley Road,,,,,,,,just norht of Port Matilda Borough,,Worth Township,50.0,0,2,6,0,8.0,,0,,"s eagle valley road, worth township county, Pennsylvania"
922,923,3889.0,G,Philipsburg 2380,5/15/2012,,,9th street,,,,,,,,Rush ,,Centre ,60.0,0,2,7,0,9.0,,0,,"9th street, centre county, Pennsylvania"
923,924,3890.0,G,Philipsburg 2380,6/24/2012,,,SR 504,,,,,,,,Rush ,,Centre ,40.0,0,3,2,0,5.0,,0,,"sr 504, centre county, Pennsylvania"
924,925,3891.0,G,Philipsburg 2380,7/31/2012,,,9th street,,,,,,,,Rush ,,Centre ,75.0,0,0,2,0,8.0,,0,,"9th street, centre county, Pennsylvania"
925,926,3892.0,G,Philipsburg 2380,9/17/2012,,,9th street,,,,,,,,Rush ,,Centre ,80.0,1,0,1,12,14.0,,2,,"9th street, centre county, Pennsylvania"
926,927,3893.0,R,Dunmore,1/11/2011,SR 348 at Golf Club Road,,SR 348,Golf Club Road,,,,,,,Jefferson ,,Lackawanna ,42.0,0,1,2,0,8.0,,2,,"sr 348 and golf club road, lackawanna county, Pennsylvania"
927,928,3495.0,R,Dunmore,2/24/2011,Meredith Street and SR 6 (Casy Hwy),,Meredith Street,SR 6,,,,,,,Carbondale ,,Lackawanna ,67.0,1,2,1,1,16.0,,3,,"meredith street and sr 6, lackawanna county, Pennsylvania"
928,929,3896.0,R,Dunmore,3/25/2011,Meredith Street and SR 6 (Casy Hwy),,Meredith Street,SR 6,,,,,,,Carbondale ,,Lackawanna ,47.0,0,1,2,1,17.0,,2,,"meredith street and sr 6, lackawanna county, Pennsylvania"
929,930,3897.0,R,Dunmore,4/25/2011,Fleetville Corners,,,,,,,Fleetville Corners,,,Benton ,,Lackawanna ,52.0,1,0,0,0,9.0,,0,,"lackawanna county, Pennsylvania"
930,931,3899.0,R,Dunmore,5/16/2011,SR 171 at the Quarry,,SR 171,,,,,Quarry,,,Fell ,,Lackawanna ,72.0,2,0,1,2,18.0,,2,,"sr 171, lackawanna county, Pennsylvania"
931,932,3900.0,R,Dunmore,5/20/2011,SR 6 WB Exit # 3 off-ramp and SR 247,,SR 6,SR 247,,,,,,,Jessup Boro,,Lackawanna ,100.0,34,3,0,0,37.0,,5,,"sr 6 and sr 247, lackawanna county, Pennsylvania"
932,933,3901.0,R,Dunmore,5/26/2011,SR 6 WB Exit # 3 off-ramp and SR 247,,SR 6,SR 247,,,,,,,Jessup Boro,,Lackawanna ,127.0,16,1,1,0,18.0,,3,,"sr 6 and sr 247, lackawanna county, Pennsylvania"
933,934,3902.0,R,Dunmore,6/8/2011,SR 6 WB Exit # 3 off-ramp and SR 247,,SR 6,SR 247,,,,,,,Jessup Boro,,Lackawanna ,100.0,19,5,1,3,25.0,,3,,"sr 6 and sr 247, lackawanna county, Pennsylvania"
934,935,3903.0,R,Dunmore,6/10/2011,SR 171 at the Quarry,,R 171,,,,,Quarry,,,Fell ,,Lackawanna ,91.0,0,1,2,0,13.0,,3,,"r 171, lackawanna county, Pennsylvania"
937,938,3906.0,R,Dunmore,9/24/2011,SR 6 EB Exit # 3 off-ramp and SR 247,,SR 6,SR 247,,,,,,,Jessup Boro,,Lackawanna ,127.0,2,2,1,52,57.0,,2,,"sr 6 and sr 247, lackawanna county, Pennsylvania"
938,939,3907.0,R,Dunmore,10/6/2011,SR407 at SR 107,,SR 407,SR 107,,,,,,,Benton ,,Lackawanna ,72.0,0,3,0,0,23.0,,2,,"sr 407 and sr 107, lackawanna county, Pennsylvania"
939,940,3908.0,R,Dunmore,11/12/2011,SR 6 WB Exit # 3 off-ramp and SR 247,,SR 6,SR 247,,,,,,,Jessup Boro,,Lackawanna ,100.0,36,3,1,2,42.0,,0,,"sr 6 and sr 247, lackawanna county, Pennsylvania"
940,941,3909.0,R,Dunmore,11/25/2011,SR 6 WB Exit # 3 off-ramp and SR 247,,SR 6,SR 247,,,,,,,Jessup Boro,,Lackawanna ,125.0,28,4,0,0,32.0,,4,,"sr 6 and sr 247, lackawanna county, Pennsylvania"
941,942,3910.0,R,Dunmore,12/3/2011,SR 6 WB Exit # 3 off-ramp and SR 247,,SR 6,SR 247,,,,,,,Jessup Boro,,Lackawanna ,100.0,23,4,1,0,28.0,,0,,"sr 6 and sr 247, lackawanna county, Pennsylvania"
942,943,3911.0,R,Dunmore,1/31/2012,Exit 6 of Casey Highway,,Casey Highway,,,,,Exit 6,,,Carbondale ,,Lackawanna ,48.0,2,1,1,0,20.0,,2,,"casey highway, lackawanna county, Pennsylvania"
944,945,3913.0,R,Dunmore,3/18/2012,SR 407 at Lackawanna State Park,,SR 407,,,,,Lackawanna State Park,,,Benton ,,Lackawanna ,63.0,3,1,2,2,14.0,,4,,"sr 407, lackawanna county, Pennsylvania"
946,947,3915.0,R,Dunmore,5/18/2012,SR 6 WB Exit # 3 off-ramp and SR 247,,SR 6,SR 247,,,,,,,Jessup Boro,,Lackawanna ,100.0,27,3,5,0,35.0,,4,,"sr 6 and sr 247, lackawanna county, Pennsylvania"
947,948,3916.0,R,Dunmore,6/6/2012,SR 6 WB Exit # 3 off-ramp and SR 247,,SR 6,SR 247,,,,,,,Jessup Boro,,Lackawanna ,100.0,22,3,5,0,30.0,,4,,"sr 6 and sr 247, lackawanna county, Pennsylvania"
949,950,3918.0,R,Dunmore,8/25/2012,Main Street at Morse Ave,,,,,,,,,,"Borough of Simpson, Fell ",,Lackawanna ,78.0,1,0,1,1,10.0,,3,,"lackawanna county, Pennsylvania"
950,951,3919.0,R,Dunmore,11/17/2012,SR 6 WB Exit # 3 off-ramp and SR 247,,SR 6,SR 247,,,,,,,Jessup Boro,,Lackawanna ,100.0,2,3,5,31,35.0,,3,,"sr 6 and sr 247, lackawanna county, Pennsylvania"
951,952,3920.0,R,Dunmore,11/29/2012,SR 6 WB Exit # 3 off-ramp and SR 247,,SR 6,SR 247,,,,,,,Jessup Boro,,Lackawanna ,106.0,8,2,2,10,22.0,,6,,"sr 6 and sr 247, lackawanna county, Pennsylvania"
952,953,3921.0,R,Honesdale,1/24/2011,SR 3028 (Owego Tpk) at SR 8003 (Intervale Road,,SR 3028,SR 8003,,,,,,,Cherry Ridge ,,Wayne ,39.0,0,0,0,1,7.0,,1,,"sr 3028 and sr 8003, wayne county, Pennsylvania"
953,954,3922.0,R,Honesdale,1/31/2012,Avoy Road at Golf Park Road,,Avoy Road,Golf Park Road,,,,,,,Lake ,,Wayne ,55.0,2,2,0,0,9.0,,6,,"avoy road and golf park road, wayne county, Pennsylvania"
954,955,3923.0,R,Honesdale,2/24/2011,SR 3028 (Owego Tpk) at SR 8003 (Intervale Road,,SR 3028,SR 8003,,,,,,,Cherry Ridge ,,Wayne ,34.0,2,1,1,0,11.0,,4,,"sr 3028 and sr 8003, wayne county, Pennsylvania"
955,956,3924.0,R,Honesdale,3/29/2011,SR 3028 (Owego Tpk) at SR 8003 (Intervale Road,,SR 3028,SR 8003,,,,,,,Cherry Ridge ,,Wayne ,41.0,0,0,2,0,5.0,,1,,"sr 3028 and sr 8003, wayne county, Pennsylvania"
956,957,3925.0,R,Honesdale,4/27/2011,SR 3028 (Owego Tpk) at SR 8003 (Intervale Road,,SR 3028,SR 8003,,,,,,,Cherry Ridge ,,Wayne ,52.0,1,1,2,0,8.0,,4,,"sr 3028 and sr 8003, wayne county, Pennsylvania"
957,958,3926.0,R,Honesdale,5/25/2011,SR 3028 (Owego Tpk) at SR 8003 (Intervale Road,,SR 3028,SR 8003,,,,,,,Cherry Ridge ,,Wayne ,65.0,1,3,1,2,20.0,,9,,"sr 3028 and sr 8003, wayne county, Pennsylvania"
958,959,3927.0,R,Honesdale,6/26/2011,SR 6 (Fair Ave),,SR 6,,,,,,,,Honesdale Borough,,Wayne ,105.0,0,1,0,0,12.0,,0,"honesdale boro pd contacted however was unable to provide manpower for joint effort. ""Numerous vehicles were encountered which had just dropped off their children at Camp CAYUGA.","sr 6, wayne county, Pennsylvania"
959,960,3928.0,R,Honesdale,7/27/2011,SR 652 at Milanville Road,,SR 652,Milanville Road,,,,,,,Berlin ,,Wayne ,54.0,0,0,0,0,5.0,,2,,"sr 652 and milanville road, wayne county, Pennsylvania"
960,961,3929.0,R,Honesdale,8/25/2011,SR 3028 (Owego Tpk) at SR 8003 (Intervale Road,,SR 3028,SR 8003,,,,,,,Cherry Ridge ,,Wayne ,57.0,1,1,1,0,8.0,,2,,"sr 3028 and sr 8003, wayne county, Pennsylvania"
961,962,3930.0,R,Honesdale,9/23/2011,SR 5 ,,SR 5,,,,,,,,hawley Borough,,Wayne ,150.0,0,0,0,0,9.0,,2,,"sr 5, wayne county, Pennsylvania"
962,963,3931.0,R,Honesdale,10/11/2011,Avoy Road at Golf Park Road,,Avoy Road,Golf Park Road,,,,,,,Lake ,,Wayne ,60.0,0,0,0,0,7.0,,2,inconsistency citations and stop data,"avoy road and golf park road, wayne county, Pennsylvania"
963,964,3932.0,R,Honesdale,11/18/2011,Jct SR 6 & SR 652,,SR 6,SR 652,,,,,,,Texas ,,Wayne ,65.0,2,0,2,0,12.0,,1,,"sr 6 and sr 652, wayne county, Pennsylvania"
964,965,3933.0,R,Honesdale,12/20/2011,Jct SR 6 & SR 652,,SR 6,SR 652,,,,,,,Texas ,,Wayne ,80.0,1,0,1,0,18.0,,2,,"sr 6 and sr 652, wayne county, Pennsylvania"
965,966,3934.0,R,Honesdale,1/31/2012,Avoy Road at Golf Park Road,,Avoy Road,Golf Park Road,,,,,,,Lake ,,Wayne ,55.0,2,2,0,0,9.0,,6,,"avoy road and golf park road, wayne county, Pennsylvania"
966,967,3935.0,R,Honesdale,2/24/2012,SR 3028 at Intervale Road,,SR 3028,Intervale Road,,,,,,,Cherry Ridge ,,Wayne ,40.0,3,0,1,0,8.0,,3,,"sr 3028 and intervale road, wayne county, Pennsylvania"
967,968,3936.0,R,Honesdale,3/26/2012,SR 6/652,,SR 6,SR 652,,,,,,,Texas ,,Wayne ,85.0,1,0,1,0,11.0,,3,,"sr 6 and sr 652, wayne county, Pennsylvania"
968,969,3937.0,R,Honesdale,4/25/2012,SR 652 at Milanville Road,,SR 652,Milanville Road,,,,,,,Berlin ,,,77.0,1,0,2,0,12.0,,7,,"sr 652 and milanville road, berlin township, Pennsylvania"
969,970,3938.0,R,Honesdale,5/20/2012,sr 6 at Belmont Street,,SR 6,Belmont Street,,,,,,,Canaan ,,Wayne ,114.0,4,2,4,0,22.0,,8,,"sr 6 and belmont street, wayne county, Pennsylvania"
970,971,3939.0,R,Honesdale,6/5/2012,"Honesdale High School, Ridge Street",362,Ridge Road,,,,,Honesdale High School,,,Honesdale Borough,,Wayne ,124.0,1,3,,0,124.0,,4,,"362 ridge road, wayne county, Pennsylvania"
971,972,3940.0,R,Honesdale,7/31/2012,SR 196 ,,SR 196,,,,,,,,Lake ,,Wayne ,46.0,1,2,1,0,2.0,,4,,"sr 196, wayne county, Pennsylvania"
972,973,3941.0,R,Honesdale,8/23/2012,Avoy Road at Golf Park Road,,Avoy Road,Golf Park Road,,,,,,,Lake ,,Wayne ,46.0,3,1,0,0,5.0,,7,,"avoy road and golf park road, wayne county, Pennsylvania"
973,974,3942.0,R,Honesdale,9/17/2012,sr 6 at Belmont Street,,SR 6,Belmont Street,,,,,,,Canaan ,,Wayne ,42.0,0,1,3,4,3.0,,4,,"sr 6 and belmont street, wayne county, Pennsylvania"
974,975,3943.0,R,Honesdale,10/23/2012,main street,,Main Street,,,,,,,,hawley Borough,,,23.0,1,0,0,0,4.0,,2,,"main street, hawley borough township, Pennsylvania"
975,976,3944.0,R,Honesdale,11/14/2012,erie street and brown street,,Erie Street,Brown Street,,,,,,,,,,38.0,1,0,1,2,,4.0,,,"erie street and brown street, Pennsylvania"
976,977,3945.0,R,Honesdale,11/23/2012,Jct SR 6 & SR 652,,SR 6,SR 652,,,,,,,Texas ,,Wayne ,65.0,12,0,1,0,8.0,,1,,"sr 6 and sr 652, wayne county, Pennsylvania"
977,978,3946.0,R,Blooming Grove,1/27/2011,SR 209 at the SR 206 to New Jersey Bridge,,SR 209,SR 206,,,,to new Jersey Bridge,,,Milford ,,Pike ,162.0,0,0,0,0,27.0,,6,inconsistent?,"sr 209 and sr 206, pike county, Pennsylvania"
978,979,3947.0,R,Blooming Grove,2/7/2011,sr 6 and sr 434,,SR 6,SR 434,,,,,,,blooming Grove ,,Pike ,112.0,0,0,0,0,15.0,,6,,"sr 6 and sr 434, pike county, Pennsylvania"
979,980,3948.0,R,Blooming Grove,3/1/2011,PA 402 at SR 2003,,SR 402,SR 2003,,,,,,,Porter ,,Pike ,62.0,0,0,0,0,7.0,,4,inconsistent.,"sr 402 and sr 2003, pike county, Pennsylvania"
980,981,3949.0,R,Blooming Grove,3/29/2011,SR 209 and SR 0006,,SR 209,SR 6,,,,,,,Milford ,,Pike ,435.0,0,0,0,0,47.0,,12,,"sr 209 and sr 6, pike county, Pennsylvania"
981,982,3950.0,R,Blooming Grove,4/18/2011,SR 507 at SR 6 ,,SR 507,SR 6,,,,,,,Palmyra ,,Pike ,120.0,0,0,0,0,25.0,,2,,"sr 507 and sr 6, pike county, Pennsylvania"
982,983,3951.0,R,Blooming Grove,5/25/2011,SR 402 at SR 84,,SR 402,SR 84,,,,,,,blooming Grove ,,Pike ,75.0,0,0,0,0,20.0,,2,,"sr 402 and sr 84, pike county, Pennsylvania"
983,984,3952.0,R,Blooming Grove,6/15/2011,SR 2001 and Pine Ridge Drive,,SR 2001,Pine Ridge Drive,,,,,,,Lehman ,,Pike ,115.0,0,0,0,0,27.0,,12,,"sr 2001 and pine ridge drive, pike county, Pennsylvania"
984,985,3953.0,R,Blooming Grove,7/20/2011,sr 206 / sr 209,,SR 206,SR 209,,,,,,,Milford ,,Pike ,237.0,0,0,0,0,44.0,,15,,"sr 206 and sr 209, pike county, Pennsylvania"
985,986,3954.0,R,Blooming Grove,8/30/2011,SR 402 and 184,,SR 402,SR 184,,,,,,,blooming Grove ,,Pike ,87.0,0,0,0,0,23.0,,28,,"sr 402 and sr 184, pike county, Pennsylvania"
986,987,3955.0,R,Blooming Grove,9/19/2011,SR 209 and SR 206,,SR 209,SR 206,,,,,,,Milford ,,Pike ,278.0,0,0,0,0,35.0,,11,,"sr 209 and sr 206, pike county, Pennsylvania"
987,988,3956.0,R,Blooming Grove,10/20/2011,SR  6 and SR 507,,SR 6,SR 507,,,,,,,blooming Grove ,,Pike ,145.0,0,0,0,0,22.0,,7,,"sr 6 and sr 507, pike county, Pennsylvania"
988,989,3957.0,R,Blooming Grove,1/11/2012,SR 84,,SR 84,,,,,,,,,,Pike ,20.0,0,1,0,13,6.0,,13,** All vehicles speeding and aggressive drivers were stopped by available Patrol personal.,"sr 84, pike county, Pennsylvania"
989,990,3958.0,R,Blooming Grove,2/22/2012,SR 590,,SR 590,,,,,,,,Lakckawaxen ,,Pike ,30.0,0,2,0,6,16.0,,6,,"sr 590, pike county, Pennsylvania"
990,991,3959.0,R,Blooming Grove,3/15/2012,,,,,,,,Dingman Ferry Bridge,,,,,Pike ,30.0,0,1,2,7,11.0,,7,,"pike county, Pennsylvania"
991,992,3960.0,R,Blooming Grove,6/27/2012,,,SR 6,,,,,,,,Palmyra ,,,44.0,1,3,0,15,10.0,,18,,"sr 6, palmyra township, Pennsylvania"
992,993,3961.0,R,Blooming Grove,7/9/2012,SR 507 at SR 6 ,,SR 507,SR 6,,,,,,,Greene ,,,62.0,2,3,3,11,10.0,,19,,"sr 507 and sr 6, greene township, Pennsylvania"
993,994,3962.0,R,Blooming Grove,8/28/2012,SR 6,,SR 6,,,,,,,,Pike County,,,15.0,0,0,0,0,0.0,,3,,"sr 6, pike county township, Pennsylvania"
994,995,3963.0,R,Blooming Grove,9/17/2012,Dingman Ferry Bridge,,,,,,,Dingman Ferry Bridge,,,Pike County,,,45.0,0,2,3,13,6.0,,13,,"pike county township, Pennsylvania"
995,996,3964.0,R,Blooming Grove,10/27/2012,sr 6,,SR 6,,,,,,,,Palmyra ,,,42.0,0,1,2,5,10.0,,8,,"sr 6, palmyra township, Pennsylvania"
997,998,3966.0,R,Gibson,2/23/2011,SR 374 @ SR 171,,SR 374,SR 171,,,,,,,Herrick ,,Susquehanna ,38.0,1,1,1,0,3.0,,0,"Location was picked due to increased criminal activity in the area, specifically seasonal residence burglaries. An attempt was made to glean information from residents/motorists.","sr 374 and sr 171, susquehanna county, Pennsylvania"
999,1000,3968.0,R,Gibson,4/26/2011,,,SR 11 ,,,,,,,,Great Bend ,,Susquehanna ,22.0,2,1,0,0,3.0,,0,,"sr 11, susquehanna county, Pennsylvania"
1000,1001,3969.0,R,Gibson,5/10/2011,,,SR 11 ,,,,,,,,Great Bend ,,Susquehanna ,14.0,1,1,1,0,3.0,,0,,"sr 11, susquehanna county, Pennsylvania"
1001,1002,3970.0,R,Gibson,6/20/2011,,,SR 11 ,,,,,,,,Great Bend ,,Susquehanna ,22.0,2,1,3,0,7.0,,0,,"sr 11, susquehanna county, Pennsylvania"
1002,1003,3971.0,R,Gibson,7/29/2011,,,SR 11 ,,,,,,,,New Milford Borough,,Susquehanna ,25.0,3,2,2,0,5.0,,0,,"sr 11, susquehanna county, Pennsylvania"
1003,1004,3972.0,R,Gibson,8/31/2011,,,SR 11 ,,,,,,,,New Milford ,,Susquehanna ,13.0,2,0,0,0,0.0,,2,,"sr 11, susquehanna county, Pennsylvania"
